text, lemma_, pos_, tag_, dep_, is_alpha, is_stop, is_oov, text
storage,storage,NOUN,NN,compound,True,False,False,storage entity delete
entity,entity,NOUN,NN,nsubj,True,False,False,storage entity delete
delete,delete,ADJ,JJ,ROOT,True,False,False,storage entity delete
batch,batch,ADJ,JJ,amod,True,False,False,batch job-schedule enable
job,job,NOUN,NN,compound,True,False,False,batch job-schedule enable
schedule,schedule,NOUN,NN,nsubj,True,False,False,batch job-schedule enable
enable,enable,VERB,VBP,ROOT,True,False,False,batch job-schedule enable
vm,vm,PROPN,NNP,nmod,True,False,False,vm unmanaged-disk detach
unmanaged,unmanaged,ADJ,JJ,amod,True,False,False,vm unmanaged-disk detach
disk,disk,NOUN,NN,nsubj,True,False,False,vm unmanaged-disk detach
detach,detach,NOUN,NN,ROOT,True,False,False,vm unmanaged-disk detach
network,network,NOUN,NN,compound,True,False,False,network nic ip-config address-pool add
nic,nic,ADJ,JJ,compound,True,False,False,network nic ip-config address-pool add
ip,ip,NOUN,NN,compound,True,False,False,network nic ip-config address-pool add
config,config,NOUN,NN,compound,True,False,False,network nic ip-config address-pool add
address,address,NOUN,NN,compound,True,False,False,network nic ip-config address-pool add
pool,pool,NOUN,NN,nsubj,True,False,False,network nic ip-config address-pool add
add,add,VERB,VBP,ROOT,True,False,False,network nic ip-config address-pool add
batch,batch,ADJ,JJ,amod,True,False,False,batch job-schedule reset
job,job,NOUN,NN,compound,True,False,False,batch job-schedule reset
schedule,schedule,NOUN,NN,compound,True,False,False,batch job-schedule reset
reset,reset,NOUN,NN,ROOT,True,False,False,batch job-schedule reset
batch,batch,ADJ,JJ,amod,True,False,False,batch location quotas show
location,location,NOUN,NN,compound,True,False,False,batch location quotas show
quotas,quota,NOUN,NNS,compound,True,False,False,batch location quotas show
show,show,VERB,VBP,ROOT,True,False,False,batch location quotas show
eventhubs,eventhub,NOUN,NNS,ROOT,True,False,False,eventhubs eventhub authorization-rule delete
eventhub,eventhub,ADJ,JJ,amod,True,False,True,eventhubs eventhub authorization-rule delete
authorization,authorization,NOUN,NN,compound,True,False,False,eventhubs eventhub authorization-rule delete
rule,rule,NOUN,NN,nsubj,True,False,False,eventhubs eventhub authorization-rule delete
delete,delete,ADJ,JJ,relcl,True,False,False,eventhubs eventhub authorization-rule delete
sql,sql,VERB,VB,compound,True,False,False,sql db delete
db,db,NOUN,NN,nsubj,True,False,False,sql db delete
delete,delete,NOUN,NN,ROOT,True,False,False,sql db delete
servicebus,servicebus,ADJ,JJ,ROOT,True,False,True,servicebus topic authorization-rule keys
topic,topic,NOUN,NN,compound,True,False,False,servicebus topic authorization-rule keys
authorization,authorization,NOUN,NN,compound,True,False,False,servicebus topic authorization-rule keys
rule,rule,NOUN,NN,compound,True,False,False,servicebus topic authorization-rule keys
keys,key,NOUN,NNS,dobj,True,False,False,servicebus topic authorization-rule keys
network,network,NOUN,NN,compound,True,False,False,network route-filter rule create
route,route,NOUN,NN,compound,True,False,False,network route-filter rule create
filter,filter,NOUN,NN,compound,True,False,False,network route-filter rule create
rule,rule,NOUN,NN,nsubj,True,False,False,network route-filter rule create
create,create,VERB,VB,ROOT,True,False,False,network route-filter rule create
vm,vm,PROPN,NNP,compound,True,False,False,vm secret add
secret,secret,NOUN,NN,nsubj,True,False,False,vm secret add
add,add,NOUN,NN,ROOT,True,False,False,vm secret add
keyvault,keyvault,NOUN,NN,compound,True,False,True,keyvault certificate pending
certificate,certificate,NOUN,NN,nsubj,True,False,False,keyvault certificate pending
pending,pend,VERB,VBG,ROOT,True,False,False,keyvault certificate pending
vm,vm,PROPN,NNP,compound,True,False,False,vm secret
secret,secret,NOUN,NN,ROOT,True,False,False,vm secret
network,network,NOUN,NN,compound,True,False,False,network application-gateway frontend-ip list
application,application,NOUN,NN,compound,True,False,False,network application-gateway frontend-ip list
gateway,gateway,NOUN,NN,compound,True,False,False,network application-gateway frontend-ip list
frontend,frontend,NOUN,NN,compound,True,False,False,network application-gateway frontend-ip list
ip,ip,NOUN,NN,compound,True,False,False,network application-gateway frontend-ip list
list,list,NOUN,NN,ROOT,True,False,False,network application-gateway frontend-ip list
vm,vm,PROPN,NNP,compound,True,False,False,vm availability-set delete
availability,availability,NOUN,NN,nsubj,True,False,False,vm availability-set delete
set,set,VERB,VBN,ROOT,True,False,False,vm availability-set delete
delete,delete,ADJ,JJ,xcomp,True,False,False,vm availability-set delete
resource,resource,NOUN,NN,compound,True,False,False,resource tag
tag,tag,NOUN,NN,ROOT,True,False,False,resource tag
batch,batch,ADJ,JJ,amod,True,False,False,batch pool resize
pool,pool,NOUN,NN,nsubj,True,False,False,batch pool resize
resize,resize,VERB,VBP,ROOT,True,False,False,batch pool resize
servicebus,servicebus,NOUN,NN,compound,True,False,True,servicebus queue authorization-rule
queue,queue,NOUN,NN,compound,True,False,False,servicebus queue authorization-rule
authorization,authorization,NOUN,NN,compound,True,False,False,servicebus queue authorization-rule
rule,rule,NOUN,NN,ROOT,True,False,False,servicebus queue authorization-rule
ams,am,NOUN,NNS,nsubj,True,False,False,ams account create
account,account,NOUN,NN,nsubj,True,False,False,ams account create
create,create,VERB,VBP,ROOT,True,False,False,ams account create
group,group,NOUN,NN,nsubj,True,False,False,group create
create,create,VERB,VBP,ROOT,True,False,False,group create
storage,storage,NOUN,NN,compound,True,False,False,storage queue policy show
queue,queue,NOUN,NN,compound,True,False,False,storage queue policy show
policy,policy,NOUN,NN,compound,True,False,False,storage queue policy show
show,show,NOUN,NN,ROOT,True,False,False,storage queue policy show
advisor,advisor,NOUN,NN,compound,True,False,False,advisor configuration show
configuration,configuration,NOUN,NN,compound,True,False,False,advisor configuration show
show,show,NOUN,NN,ROOT,True,False,False,advisor configuration show
functionapp,functionapp,ADJ,JJ,amod,True,False,True,functionapp deployment source delete
deployment,deployment,NOUN,NN,compound,True,False,False,functionapp deployment source delete
source,source,NOUN,NN,nsubj,True,False,False,functionapp deployment source delete
delete,delete,ADJ,JJ,ROOT,True,False,False,functionapp deployment source delete
network,network,NOUN,NN,compound,True,False,False,network vpn-connection
vpn,vpn,NOUN,NN,compound,True,False,False,network vpn-connection
connection,connection,NOUN,NN,ROOT,True,False,False,network vpn-connection
network,network,NOUN,NN,compound,True,False,False,network vnet-gateway show
vnet,vnet,NOUN,NN,compound,True,False,False,network vnet-gateway show
gateway,gateway,NOUN,NN,compound,True,False,False,network vnet-gateway show
show,show,NOUN,NN,ROOT,True,False,False,network vnet-gateway show
batch,batch,ADJ,JJ,amod,True,False,False,batch job enable
job,job,NOUN,NN,nsubj,True,False,False,batch job enable
enable,enable,VERB,VBP,ROOT,True,False,False,batch job enable
policy,policy,NOUN,NN,compound,True,False,False,policy set-definition update
set,set,VERB,VBD,ROOT,True,False,False,policy set-definition update
definition,definition,NOUN,NN,compound,True,False,False,policy set-definition update
update,update,NOUN,NN,dobj,True,False,False,policy set-definition update
policy,policy,NOUN,NN,compound,True,False,False,policy set-definition create
set,set,VERB,VBD,compound,True,False,False,policy set-definition create
definition,definition,NOUN,NN,nsubj,True,False,False,policy set-definition create
create,create,NOUN,NN,ROOT,True,False,False,policy set-definition create
sql,sql,NOUN,NN,compound,True,False,False,sql server update
server,server,NOUN,NN,nsubj,True,False,False,sql server update
update,update,NOUN,NN,ROOT,True,False,False,sql server update
cdn,cdn,ADJ,JJ,compound,True,False,False,cdn usage
usage,usage,NOUN,NN,ROOT,True,False,False,cdn usage
batchai,batchai,ADJ,JJ,compound,True,False,True,batchai workspace
workspace,workspace,NOUN,NN,ROOT,True,False,False,batchai workspace
storage,storage,NOUN,NN,compound,True,False,False,storage queue policy update
queue,queue,NOUN,NN,compound,True,False,False,storage queue policy update
policy,policy,NOUN,NN,compound,True,False,False,storage queue policy update
update,update,NOUN,NN,ROOT,True,False,False,storage queue policy update
postgres,postgre,NOUN,NNS,compound,True,False,False,postgres server firewall-rule
server,server,NOUN,NN,compound,True,False,False,postgres server firewall-rule
firewall,firewall,NOUN,NN,compound,True,False,False,postgres server firewall-rule
rule,rule,NOUN,NN,ROOT,True,False,False,postgres server firewall-rule
vm,vm,PROPN,NNP,compound,True,False,False,vm extension image list-names
extension,extension,NOUN,NN,compound,True,False,False,vm extension image list-names
image,image,NOUN,NN,compound,True,False,False,vm extension image list-names
list,list,NOUN,NN,compound,True,False,False,vm extension image list-names
names,name,NOUN,NNS,ROOT,True,False,False,vm extension image list-names
storage,storage,NOUN,NN,compound,True,False,False,storage blob snapshot
blob,blob,NOUN,NN,compound,True,False,False,storage blob snapshot
snapshot,snapshot,NOUN,NN,ROOT,True,False,False,storage blob snapshot
network,network,NOUN,NN,compound,True,False,False,network application-gateway http-listener update
application,application,NOUN,NN,compound,True,False,False,network application-gateway http-listener update
gateway,gateway,NOUN,NN,compound,True,False,False,network application-gateway http-listener update
http,http,NOUN,NN,compound,True,False,False,network application-gateway http-listener update
listener,listener,NOUN,NN,compound,True,False,False,network application-gateway http-listener update
update,update,NOUN,NN,ROOT,True,False,False,network application-gateway http-listener update
redis,redis,X,FW,nsubj,True,False,False,redis create
create,create,VERB,VBP,ROOT,True,False,False,redis create
batchai,batchai,ADJ,JJ,compound,True,False,True,batchai cluster list
cluster,cluster,NOUN,NN,compound,True,False,False,batchai cluster list
list,list,NOUN,NN,ROOT,True,False,False,batchai cluster list
network,network,NOUN,NN,nmod,True,False,False,network dns record-set caa
dns,dns,NOUN,NN,amod,True,False,False,network dns record-set caa
record,record,NOUN,NN,compound,True,False,False,network dns record-set caa
set,set,NOUN,NN,compound,True,False,False,network dns record-set caa
caa,caa,NOUN,NN,ROOT,True,False,False,network dns record-set caa
dls,dls,NOUN,NN,compound,True,False,False,dls fs list
fs,fs,NOUN,NN,compound,True,False,False,dls fs list
list,list,NOUN,NN,ROOT,True,False,False,dls fs list
monitor,monitor,VERB,VB,ROOT,True,False,False,monitor action-group enable-receiver
action,action,NOUN,NN,compound,True,False,False,monitor action-group enable-receiver
group,group,NOUN,NN,dobj,True,False,False,monitor action-group enable-receiver
enable,enable,VERB,VBP,amod,True,False,False,monitor action-group enable-receiver
receiver,receiver,NOUN,NN,dobj,True,False,False,monitor action-group enable-receiver
managedapp,managedapp,NOUN,NN,compound,True,False,True,managedapp definition delete
definition,definition,NOUN,NN,nsubj,True,False,False,managedapp definition delete
delete,delete,ADJ,JJ,ROOT,True,False,False,managedapp definition delete
monitor,monitor,NOUN,NN,ROOT,True,False,False,monitor alert list
alert,alert,NOUN,NN,compound,True,False,False,monitor alert list
list,list,NOUN,NN,dobj,True,False,False,monitor alert list
dms,dms,NOUN,NN,nsubj,True,False,False,dms delete
delete,delete,ADJ,JJ,ROOT,True,False,False,dms delete
lab,lab,NOUN,NN,compound,True,False,False,lab arm-template list
arm,arm,NOUN,NN,compound,True,False,False,lab arm-template list
template,template,NOUN,NN,compound,True,False,False,lab arm-template list
list,list,NOUN,NN,ROOT,True,False,False,lab arm-template list
dla,dla,NOUN,NN,ROOT,True,False,False,dla job pipeline list
job,job,NOUN,NN,compound,True,False,False,dla job pipeline list
pipeline,pipeline,NOUN,NN,compound,True,False,False,dla job pipeline list
list,list,NOUN,NN,dobj,True,False,False,dla job pipeline list
backup,backup,ADJ,JJ,amod,True,False,False,backup item list
item,item,NOUN,NN,compound,True,False,False,backup item list
list,list,NOUN,NN,ROOT,True,False,False,backup item list
storage,storage,NOUN,NN,compound,True,False,False,storage cors list
cors,cor,NOUN,NNS,compound,True,False,False,storage cors list
list,list,NOUN,NN,ROOT,True,False,False,storage cors list
monitor,monitor,NOUN,NN,ROOT,True,False,False,monitor alert show
alert,alert,NOUN,NN,compound,True,False,False,monitor alert show
show,show,NOUN,NN,dobj,True,False,False,monitor alert show
consumption,consumption,NOUN,NN,compound,True,False,False,consumption reservation
reservation,reservation,NOUN,NN,ROOT,True,False,False,consumption reservation
sql,sql,NOUN,NN,compound,True,False,False,sql db replica set-primary
db,db,NOUN,NN,compound,True,False,False,sql db replica set-primary
replica,replica,NOUN,NN,nsubj,True,False,False,sql db replica set-primary
set,set,VERB,VBD,ROOT,True,False,False,sql db replica set-primary
primary,primary,NOUN,NN,dobj,True,False,False,sql db replica set-primary
network,network,NOUN,NN,compound,True,False,False,network application-gateway auth-cert create
application,application,NOUN,NN,compound,True,False,False,network application-gateway auth-cert create
gateway,gateway,NOUN,NN,compound,True,False,False,network application-gateway auth-cert create
auth,auth,NOUN,NN,compound,True,False,False,network application-gateway auth-cert create
cert,cert,NOUN,NN,nsubj,True,False,False,network application-gateway auth-cert create
create,create,VERB,VB,ROOT,True,False,False,network application-gateway auth-cert create
storage,storage,NOUN,NN,compound,True,False,False,storage queue policy delete
queue,queue,NOUN,NN,compound,True,False,False,storage queue policy delete
policy,policy,NOUN,NN,nsubj,True,False,False,storage queue policy delete
delete,delete,NOUN,NN,ROOT,True,False,False,storage queue policy delete
storage,storage,NOUN,NN,nsubj,True,False,False,storage account keys list
account,account,NOUN,NN,ROOT,True,False,False,storage account keys list
keys,key,NOUN,NNS,compound,True,False,False,storage account keys list
list,list,NOUN,NN,dobj,True,False,False,storage account keys list
functionapp,functionapp,ADJ,JJ,compound,True,False,True,functionapp deployment source update-token
deployment,deployment,NOUN,NN,compound,True,False,False,functionapp deployment source update-token
source,source,NOUN,NN,compound,True,False,False,functionapp deployment source update-token
update,update,NOUN,NN,compound,True,False,False,functionapp deployment source update-token
token,token,NOUN,NN,ROOT,True,False,False,functionapp deployment source update-token
vmss,vmss,NOUN,NN,ROOT,True,False,True,vmss encryption
encryption,encryption,NOUN,NN,dobj,True,False,False,vmss encryption
ad,ad,NOUN,NN,compound,True,False,False,ad group member list
group,group,NOUN,NN,compound,True,False,False,ad group member list
member,member,NOUN,NN,compound,True,False,False,ad group member list
list,list,NOUN,NN,ROOT,True,False,False,ad group member list
dla,dla,NOUN,NN,ROOT,True,False,False,dla
cdn,cdn,ADJ,JJ,compound,True,False,False,cdn endpoint
endpoint,endpoint,NOUN,NN,ROOT,True,False,False,cdn endpoint
batch,batch,ADJ,JJ,amod,True,False,False,batch job show
job,job,NOUN,NN,compound,True,False,False,batch job show
show,show,NOUN,NN,ROOT,True,False,False,batch job show
aks,aks,VERB,VB,nsubj,True,False,False,aks remove-connector
remove,remove,VERB,VB,ROOT,True,False,False,aks remove-connector
connector,connector,NOUN,NN,dobj,True,False,False,aks remove-connector
storage,storage,NOUN,NN,compound,True,False,False,storage container lease change
container,container,NOUN,NN,compound,True,False,False,storage container lease change
lease,lease,NOUN,NN,compound,True,False,False,storage container lease change
change,change,NOUN,NN,ROOT,True,False,False,storage container lease change
dls,dls,NOUN,NN,ROOT,True,False,False,dls
vm,vm,PROPN,NNP,compound,True,False,False,vm encryption disable
encryption,encryption,NOUN,NN,nsubj,True,False,False,vm encryption disable
disable,disable,VERB,VBP,ROOT,True,False,False,vm encryption disable
dla,dla,NOUN,NN,compound,True,False,False,dla catalog tvf list
catalog,catalog,NOUN,NN,compound,True,False,False,dla catalog tvf list
tvf,tvf,NOUN,NN,compound,True,False,True,dla catalog tvf list
list,list,NOUN,NN,ROOT,True,False,False,dla catalog tvf list
network,network,NOUN,NN,nmod,True,False,False,network dns record-set mx create
dns,dns,NOUN,NN,compound,True,False,False,network dns record-set mx create
record,record,NOUN,NN,nsubj,True,False,False,network dns record-set mx create
set,set,NOUN,NN,ROOT,True,False,False,network dns record-set mx create
mx,mx,PRON,PRP,dobj,True,False,False,network dns record-set mx create
create,create,VERB,VB,dobj,True,False,False,network dns record-set mx create
dla,dla,NOUN,NN,ROOT,True,False,False,dla catalog database list
catalog,catalog,NOUN,NN,compound,True,False,False,dla catalog database list
database,database,NOUN,NN,compound,True,False,False,dla catalog database list
list,list,NOUN,NN,dobj,True,False,False,dla catalog database list
lab,lab,NOUN,NN,compound,True,False,False,lab gallery-image list
gallery,gallery,NOUN,NN,compound,True,False,False,lab gallery-image list
image,image,NOUN,NN,compound,True,False,False,lab gallery-image list
list,list,NOUN,NN,ROOT,True,False,False,lab gallery-image list
image,image,NOUN,NN,compound,True,False,False,image show
show,show,NOUN,NN,ROOT,True,False,False,image show
servicebus,servicebus,NOUN,NN,compound,True,False,True,servicebus georecovery-alias authorization-rule keys list
georecovery,georecovery,NOUN,NN,ROOT,True,False,True,servicebus georecovery-alias authorization-rule keys list
alias,alias,NOUN,NN,compound,True,False,False,servicebus georecovery-alias authorization-rule keys list
authorization,authorization,NOUN,NN,compound,True,False,False,servicebus georecovery-alias authorization-rule keys list
rule,rule,NOUN,NN,compound,True,False,False,servicebus georecovery-alias authorization-rule keys list
keys,key,NOUN,NNS,compound,True,False,False,servicebus georecovery-alias authorization-rule keys list
list,list,NOUN,NN,dobj,True,False,False,servicebus georecovery-alias authorization-rule keys list
postgres,postgre,NOUN,NNS,compound,True,False,False,postgres server wait
server,server,NOUN,NN,nsubj,True,False,False,postgres server wait
wait,wait,VERB,VBP,ROOT,True,False,False,postgres server wait
servicebus,servicebus,ADJ,JJ,compound,True,False,True,servicebus namespace
namespace,namespace,NOUN,NN,ROOT,True,False,False,servicebus namespace
ad,ad,NOUN,NN,compound,True,False,False,ad group
group,group,NOUN,NN,ROOT,True,False,False,ad group
dla,dla,NOUN,NN,compound,True,False,False,dla catalog credential create
catalog,catalog,NOUN,NN,compound,True,False,False,dla catalog credential create
credential,credential,NOUN,NN,nsubj,True,False,False,dla catalog credential create
create,create,VERB,VBP,ROOT,True,False,False,dla catalog credential create
webapp,webapp,NOUN,NN,ROOT,True,False,False,webapp
dla,dla,NOUN,NN,ROOT,True,False,False,dla catalog package
catalog,catalog,NOUN,NN,compound,True,False,False,dla catalog package
package,package,NOUN,NN,dobj,True,False,False,dla catalog package
batch,batch,NOUN,NN,amod,True,False,False,batch application set
application,application,NOUN,NN,compound,True,False,False,batch application set
set,set,VERB,VBN,ROOT,True,False,False,batch application set
network,network,NOUN,NN,compound,True,False,False,network lb rule delete
lb,lb,NOUN,NN,compound,True,False,False,network lb rule delete
rule,rule,NOUN,NN,nsubj,True,False,False,network lb rule delete
delete,delete,ADJ,JJ,ROOT,True,False,False,network lb rule delete
network,network,NOUN,NN,compound,True,False,False,network watcher connection-monitor stop
watcher,watcher,NOUN,NN,compound,True,False,False,network watcher connection-monitor stop
connection,connection,NOUN,NN,compound,True,False,False,network watcher connection-monitor stop
monitor,monitor,NOUN,NN,ROOT,True,False,False,network watcher connection-monitor stop
stop,stop,NOUN,NN,dobj,True,False,False,network watcher connection-monitor stop
network,network,NOUN,NN,compound,True,False,False,network lb rule create
lb,lb,NOUN,NN,compound,True,False,False,network lb rule create
rule,rule,NOUN,NN,nsubj,True,False,False,network lb rule create
create,create,VERB,VB,ROOT,True,False,False,network lb rule create
sf,sf,NOUN,NN,amod,True,False,False,sf cluster node add
cluster,cluster,NOUN,NN,compound,True,False,False,sf cluster node add
node,node,NOUN,NN,nsubj,True,False,False,sf cluster node add
add,add,VERB,VB,ROOT,True,False,False,sf cluster node add
network,network,NOUN,NN,compound,True,False,False,network application-gateway frontend-ip show
application,application,NOUN,NN,compound,True,False,False,network application-gateway frontend-ip show
gateway,gateway,NOUN,NN,compound,True,False,False,network application-gateway frontend-ip show
frontend,frontend,NOUN,NN,compound,True,False,False,network application-gateway frontend-ip show
ip,ip,NOUN,NN,compound,True,False,False,network application-gateway frontend-ip show
show,show,NOUN,NN,ROOT,True,False,False,network application-gateway frontend-ip show
mysql,mysql,NOUN,NN,compound,True,False,False,mysql server firewall-rule
server,server,NOUN,NN,compound,True,False,False,mysql server firewall-rule
firewall,firewall,NOUN,NN,compound,True,False,False,mysql server firewall-rule
rule,rule,NOUN,NN,ROOT,True,False,False,mysql server firewall-rule
billing,bill,VERB,VBG,compound,True,False,False,billing enrollment-account
enrollment,enrollment,NOUN,NN,compound,True,False,False,billing enrollment-account
account,account,NOUN,NN,ROOT,True,False,False,billing enrollment-account
keyvault,keyvault,VERB,VB,amod,True,False,True,keyvault secret set
secret,secret,ADJ,JJ,amod,True,False,False,keyvault secret set
set,set,NOUN,NN,ROOT,True,False,False,keyvault secret set
eventhubs,eventhub,NOUN,NNS,compound,True,False,False,eventhubs namespace authorization-rule create
namespace,namespace,NOUN,NN,compound,True,False,False,eventhubs namespace authorization-rule create
authorization,authorization,NOUN,NN,compound,True,False,False,eventhubs namespace authorization-rule create
rule,rule,NOUN,NN,nsubj,True,False,False,eventhubs namespace authorization-rule create
create,create,VERB,VB,ROOT,True,False,False,eventhubs namespace authorization-rule create
network,network,NOUN,NN,nmod,True,False,False,network dns record-set ns show
dns,dns,NOUN,NN,compound,True,False,False,network dns record-set ns show
record,record,NOUN,NN,nsubj,True,False,False,network dns record-set ns show
set,set,NOUN,NN,acl,True,False,False,network dns record-set ns show
ns,ns,NOUN,NN,compound,True,False,False,network dns record-set ns show
show,show,NOUN,NN,ROOT,True,False,False,network dns record-set ns show
ams,ams,DET,DT,ROOT,True,False,False,ams streaming locator show
streaming,streaming,NOUN,NN,acl,True,False,False,ams streaming locator show
locator,locator,NOUN,NN,compound,True,False,False,ams streaming locator show
show,show,NOUN,NN,dobj,True,False,False,ams streaming locator show
storage,storage,NOUN,NN,compound,True,False,False,storage blob
blob,blob,NOUN,NN,ROOT,True,False,False,storage blob
iot,iot,NOUN,NN,ROOT,True,False,False,iot device
device,device,NOUN,NN,dobj,True,False,False,iot device
acs,acs,X,FW,compound,True,False,False,acs kubernetes get-credentials
kubernetes,kubernete,NOUN,NNS,nsubj,True,False,True,acs kubernetes get-credentials
get,get,VERB,VBP,ROOT,True,False,False,acs kubernetes get-credentials
credentials,credential,NOUN,NNS,dobj,True,False,False,acs kubernetes get-credentials
batch,batch,NOUN,NN,amod,True,False,False,batch node show
node,node,NOUN,NN,compound,True,False,False,batch node show
show,show,NOUN,NN,ROOT,True,False,False,batch node show
network,network,NOUN,NN,compound,True,False,False,network vpn-connection shared-key update
vpn,vpn,NOUN,NN,compound,True,False,False,network vpn-connection shared-key update
connection,connection,NOUN,NN,nsubj,True,False,False,network vpn-connection shared-key update
shared,share,VERB,VBD,ROOT,True,False,False,network vpn-connection shared-key update
key,key,ADJ,JJ,amod,True,False,False,network vpn-connection shared-key update
update,update,NOUN,NN,dobj,True,False,False,network vpn-connection shared-key update
sql,sql,VERB,VB,compound,True,False,False,sql db tde set
db,db,NOUN,NN,nsubj,True,False,False,sql db tde set
tde,tde,NOUN,NN,ROOT,True,False,False,sql db tde set
set,set,VERB,VBD,dobj,True,False,False,sql db tde set
dls,dls,NOUN,NN,compound,True,False,False,dls account firewall update
account,account,NOUN,NN,compound,True,False,False,dls account firewall update
firewall,firewall,NOUN,NN,compound,True,False,False,dls account firewall update
update,update,NOUN,NN,ROOT,True,False,False,dls account firewall update
iot,iot,NOUN,NN,ROOT,True,False,False,iot hub certificate show
hub,hub,NOUN,NN,compound,True,False,False,iot hub certificate show
certificate,certificate,NOUN,NN,compound,True,False,False,iot hub certificate show
show,show,NOUN,NN,dobj,True,False,False,iot hub certificate show
backup,backup,ADJ,JJ,amod,True,False,False,backup policy get-default-for-vm
policy,policy,NOUN,NN,nsubj,True,False,False,backup policy get-default-for-vm
get,get,VERB,VBP,ROOT,True,False,False,backup policy get-default-for-vm
default,default,NOUN,NN,dobj,True,False,False,backup policy get-default-for-vm
for,for,ADP,IN,prep,True,False,False,backup policy get-default-for-vm
vm,vm,PROPN,NNP,pobj,True,False,False,backup policy get-default-for-vm
dla,dla,NOUN,NN,compound,True,False,False,dla account data-lake-store show
account,account,NOUN,NN,compound,True,False,False,dla account data-lake-store show
data,datum,NOUN,NNS,compound,True,False,False,dla account data-lake-store show
lake,lake,NOUN,NN,compound,True,False,False,dla account data-lake-store show
store,store,NOUN,NN,compound,True,False,False,dla account data-lake-store show
show,show,NOUN,NN,ROOT,True,False,False,dla account data-lake-store show
dla,dla,NOUN,NN,compound,True,False,False,dla catalog table-type show
catalog,catalog,NOUN,NN,compound,True,False,False,dla catalog table-type show
table,table,NOUN,NN,compound,True,False,False,dla catalog table-type show
type,type,NOUN,NN,compound,True,False,False,dla catalog table-type show
show,show,NOUN,NN,ROOT,True,False,False,dla catalog table-type show
dms,dms,NOUN,NN,compound,True,False,False,dms show
show,show,NOUN,NN,ROOT,True,False,False,dms show
webapp,webapp,NOUN,NN,compound,True,False,False,webapp log config
log,log,NOUN,NN,compound,True,False,False,webapp log config
config,config,NOUN,NN,ROOT,True,False,False,webapp log config
servicebus,servicebus,ADJ,JJ,ROOT,True,False,True,servicebus topic subscription create
topic,topic,NOUN,NN,compound,True,False,False,servicebus topic subscription create
subscription,subscription,NOUN,NN,compound,True,False,False,servicebus topic subscription create
create,create,NOUN,NN,dobj,True,False,False,servicebus topic subscription create
functionapp,functionapp,ADJ,JJ,nsubj,True,False,True,functionapp stop
stop,stop,VERB,VBP,ROOT,True,False,False,functionapp stop
acs,acs,NOUN,NN,amod,True,False,False,acs dcos browse
dcos,dco,VERB,VBZ,nsubj,True,False,True,acs dcos browse
browse,browse,VERB,VB,ROOT,True,False,False,acs dcos browse
vmss,vmss,NOUN,NN,ROOT,True,False,True,vmss encryption show
encryption,encryption,NOUN,NN,compound,True,False,False,vmss encryption show
show,show,NOUN,NN,dobj,True,False,False,vmss encryption show
ams,ams,DET,DT,compound,True,False,False,ams asset
asset,asset,NOUN,NN,ROOT,True,False,False,ams asset
dla,dla,NOUN,NN,compound,True,False,False,dla account show
account,account,NOUN,NN,compound,True,False,False,dla account show
show,show,NOUN,NN,ROOT,True,False,False,dla account show
network,network,NOUN,NN,compound,True,False,False,network watcher test-ip-flow
watcher,watcher,NOUN,NN,compound,True,False,False,network watcher test-ip-flow
test,test,NOUN,NN,compound,True,False,False,network watcher test-ip-flow
ip,ip,NOUN,NN,compound,True,False,False,network watcher test-ip-flow
flow,flow,NOUN,NN,ROOT,True,False,False,network watcher test-ip-flow
postgres,postgre,NOUN,NNS,compound,True,False,False,postgres db create
db,db,VERB,VBP,nsubj,True,False,False,postgres db create
create,create,VERB,VBP,ROOT,True,False,False,postgres db create
dla,dla,NOUN,NN,compound,True,False,False,dla job list
job,job,NOUN,NN,compound,True,False,False,dla job list
list,list,NOUN,NN,ROOT,True,False,False,dla job list
account,account,NOUN,NN,compound,True,False,False,account management-group list
management,management,NOUN,NN,compound,True,False,False,account management-group list
group,group,NOUN,NN,compound,True,False,False,account management-group list
list,list,NOUN,NN,ROOT,True,False,False,account management-group list
dla,dla,NOUN,NN,compound,True,False,False,dla account data-lake-store delete
account,account,NOUN,NN,compound,True,False,False,dla account data-lake-store delete
data,datum,NOUN,NNS,compound,True,False,False,dla account data-lake-store delete
lake,lake,NOUN,NN,compound,True,False,False,dla account data-lake-store delete
store,store,NOUN,NN,nsubj,True,False,False,dla account data-lake-store delete
delete,delete,ADJ,JJ,ROOT,True,False,False,dla account data-lake-store delete
network,network,NOUN,NN,nmod,True,False,False,network dns record-set ptr
dns,dns,NOUN,NN,amod,True,False,False,network dns record-set ptr
record,record,NOUN,NN,compound,True,False,False,network dns record-set ptr
set,set,NOUN,NN,compound,True,False,False,network dns record-set ptr
ptr,ptr,NOUN,NN,ROOT,True,False,False,network dns record-set ptr
backup,backup,ADJ,JJ,amod,True,False,False,backup vault list
vault,vault,NOUN,NN,compound,True,False,False,backup vault list
list,list,NOUN,NN,ROOT,True,False,False,backup vault list
maps,map,NOUN,NNS,compound,True,False,False,maps account update
account,account,VERB,VBP,compound,True,False,False,maps account update
update,update,NOUN,NN,ROOT,True,False,False,maps account update
ams,ams,DET,DT,ROOT,True,False,False,ams streaming endpoint list
streaming,streaming,NOUN,NN,acl,True,False,False,ams streaming endpoint list
endpoint,endpoint,NOUN,NN,compound,True,False,False,ams streaming endpoint list
list,list,NOUN,NN,dobj,True,False,False,ams streaming endpoint list
